	page	access#	AVF	wr_ratio	wr#	rd#
1592635371664	24884927682	1	0.566531690925281	0.0	0	1
1592635372403	24884927693	1	0.5689439195634136	0.0	0	1
1592635373078	24884927704	1	0.5713585865874147	0.0	0	1
1592635373881	24884927716	1	0.573782563812004	0.0	0	1
1592635363932	24884927561	1	0.5761976741788902	0.0	0	1
1592635364735	24884927573	1	0.5786158879459725	0.0	0	1
1592635365474	24884927585	1	0.5810316633271864	0.0	0	1
1592635366213	24884927597	1	0.5834443353082042	0.0	0	1
1592635366952	24884927608	1	0.5858627707467291	0.0	0	1
1592635367691	24884927620	1	0.5882787677993856	0.0	0	1
1592635368366	24884927630	1	0.5906923264661738	0.0	0	1
1592635369105	24884927642	1	0.5931083235188302	0.0	0	1
1592635369844	24884927653	1	0.5955205521569629	0.0	0	1
1592635371467	24884927679	1	0.5991513087149463	0.0	0	1
1592635372142	24884927689	1	0.601600778155432	0.0	0	1
1592635372817	24884927700	1	0.6040152235079905	0.0	0	1
1592635373620	24884927712	1	0.6064307772177618	0.0	0	1
1592635363671	24884927557	1	0.6088512076992699	0.0	0	1
1592635364474	24884927569	1	0.6112669830804838	0.0	0	1
1592635365149	24884927580	1	0.6136807634187145	0.0	0	1
1592635374208	24884927722	1	0.6161204793157269	0.0	0	1
1592635366691	24884927604	1	0.6185364763683834	0.0	0	1
1592635367430	24884927616	1	0.620957128521334	0.0	0	1
1592635368105	24884927626	1	0.623373347245433	0.0	0	1
1592635368844	24884927638	1	0.6257869059122212	0.0	0	1
1592635369583	24884927649	1	0.6282363753527069	0.0	0	1
1592635370258	24884927660	1	0.6306508207052655	0.0	0	1
1592635371142	24884927674	1	0.6318899640692759	0.0	0	1
1592635371881	24884927685	1	0.634310394550784	0.0	0	1
1592635372620	24884927697	1	0.6367248399033424	0.0	0	1
1592635373295	24884927707	1	0.6391408369559989	0.0	0	1
1592635363346	24884927552	1	0.6415606024231792	0.0	0	1
1592635364213	24884927565	1	0.6439790378617041	0.0	0	1
1592635364888	24884927576	1	0.64639326154282	0.0	0	1
1592635365691	24884927588	1	0.6488453910406167	0.0	0	1
1592635366366	24884927599	1	0.6512589497074048	0.0	0	1
1592635374081	24884927720	1	0.6536791585174703	0.0	0	1
1592635367844	24884927622	1	0.6560978156274377	0.0	0	1
1592635368519	24884927633	1	0.6585142560229793	0.0	0	1
1592635369258	24884927644	1	0.6609346865044874	0.0	0	1
1592635370061	24884927657	1	0.6633491318570459	0.0	0	1
1592635374145	24884927721	1	0.6645596796049638	0.0	0	1
1592635371620	24884927681	1	0.6669832134866679	0.0	0	1
1592635372295	24884927692	1	0.6694324612557111	0.0	0	1
1592635373034	24884927703	1	0.6718462415939418	0.0	0	1
1592635373773	24884927715	1	0.6742642336895815	0.0	0	1
1592635363888	24884927560	1	0.6766820041137787	0.0	0	1
1592635364627	24884927572	1	0.6790966711377797	0.0	0	1
1592635365430	24884927584	1	0.6814920527462764	0.0	0	1
1592635366041	24884927594	1	0.6839140349278825	0.0	0	1
1592635366908	24884927607	1	0.6863311403377519	0.0	0	1
1592635367583	24884927618	1	0.6887491324333916	0.0	0	1
1592635373954	24884927718	1	0.6911622477572946	0.0	0	1
1592635368997	24884927640	1	0.6935778014670659	0.0	0	1
1592635369736	24884927652	1	0.6960270492361091	0.0	0	1
1592635371359	24884927677	1	0.6996540373795687	0.0	0	1
1592635374018	24884927719	1	0.7020476456165248	0.0	0	1
1592635372773	24884927699	1	0.7044718445125567	0.0	0	1
1592635373512	24884927711	1	0.7068834081363616	0.0	0	1
1592635363627	24884927556	1	0.7093007352176736	0.0	0	1
1592635364366	24884927568	1	0.7117125205129211	0.0	0	1
1592635365105	24884927579	1	0.7141220890937429	0.0	0	1
1592635365844	24884927591	1	0.7165702285055732	0.0	0	1
1592635366583	24884927602	1	0.7189813487864929	0.0	0	1
1592635367258	24884927613	1	0.721396015810494	0.0	0	1
1592635368061	24884927625	1	0.7238095744772821	0.0	0	1
1592635368736	24884927636	1	0.7262202514153168	0.0	0	1
1592635369475	24884927648	1	0.7286353617822029	0.0	0	1
1592635370214	24884927659	1	0.7310491421204337	0.0	0	1
1592635371034	24884927672	1	0.732275206869332	0.0	0	1
1592635371837	24884927684	1	0.7346907605791033	0.0	0	1
1592635372448	24884927694	1	0.737115624489463	0.0	0	1
1592635373187	24884927706	1	0.7395276314561531	0.0	0	1
1592635373926	24884927717	1	0.7419471752518908	0.0	0	1
1592635364105	24884927564	1	0.7443680490762841	0.0	0	1
1592635364780	24884927574	1	0.7467800560429741	0.0	0	1
1592635365583	24884927587	1	0.7491995998387119	0.0	0	1
1592635366322	24884927598	1	0.751614710205598	0.0	0	1
1592635367061	24884927610	1	0.7540271605151733	0.0	0	1
1592635367800	24884927621	1	0.756442492553502	0.0	0	1
1592635368411	24884927631	1	0.758855607877405	0.0	0	1
1592635369214	24884927643	1	0.7612711615871764	0.0	0	1
1592635369889	24884927654	1	0.763696025497536	0.0	0	1
1592635370490	24884927663	1	0.7649393806189554	0.0	0	1
1592635371576	24884927680	1	0.7673247870125361	0.0	0	1
1592635372187	24884927690	1	0.7697403407223076	0.0	0	1
1592635372926	24884927701	1	0.772157446132177	0.0	0	1
1592635373665	24884927713	1	0.7745754382278166	0.0	0	1
1592635363780	24884927559	1	0.7769958687093247	0.0	0	1
1592635364583	24884927571	1	0.7794103140618831	0.0	0	1
1592635365322	24884927583	1	0.7818285278289654	0.0	0	1
1592635365997	24884927593	1	0.7842522833821122	0.0	0	1
1592635366800	24884927606	1	0.7866669504061131	0.0	0	1
1592635367539	24884927617	1	0.7890827257873271	0.0	0	1
1592635368150	24884927627	1	0.7914993878543113	0.0	0	1
1592635368953	24884927639	1	0.7939136115354272	0.0	0	1
1592635369628	24884927650	1	0.7963291652451986	0.0	0	1
1592635371251	24884927675	1	0.7999581484316413	0.0	0	1
1592635371926	24884927686	1	0.8023725937841998	0.0	0	1
1592635372729	24884927698	1	0.8047956843230187	0.0	0	1
1592635373404	24884927709	1	0.8072087996469217	0.0	0	1
1592635363519	24884927554	1	0.8096208066136118	0.0	0	1
1592635364258	24884927566	1	0.8120693893683273	0.0	0	1
1592635364997	24884927578	1	0.8144816180064599	0.0	0	1
1592635365736	24884927589	1	0.8169004967878699	0.0	0	1
1592635366475	24884927601	1	0.8193156071547562	0.0	0	1
1592635367214	24884927612	1	0.8217296091644295	0.0	0	1
1592635367953	24884927624	1	0.8241444978598731	0.0	0	1
1592635368628	24884927634	1	0.8265573915123334	0.0	0	1
1592635369303	24884927645	1	0.8289725018792197	0.0	0	1
1592635370170	24884927658	1	0.8313955924180386	0.0	0	1
1592635370990	24884927671	1	0.8326236522099202	0.0	0	1
1592635371665	24884927682	1	0.8350367675338232	0.0	0	1
1592635372404	24884927693	1	0.8374545379580203	0.0	0	1
1592635373079	24884927704	1	0.8398692049820213	0.0	0	1
1592635373882	24884927716	1	0.8422834286631372	0.0	0	1
1592635363933	24884927561	1	0.8447034158017601	0.0	0	1
1592635374272	24884927723	1	0.8471400282985764	0.0	0	1
1592635365475	24884927585	1	0.84955491699402	0.0	0	1
1592635366214	24884927597	1	0.8519715790610042	0.0	0	1
1592635366953	24884927608	1	0.8543835860276943	0.0	0	1
1592635367692	24884927620	1	0.8567984747231379	0.0	0	1
1592635368367	24884927630	1	0.8592468358064108	0.0	0	1
1592635369106	24884927642	1	0.8616599511303138	0.0	0	1
1592635369845	24884927653	1	0.8640777215545109	0.0	0	1
1592635371468	24884927679	1	0.8677242167849173	0.0	0	1
1592635372143	24884927689	1	0.8701391054803609	0.0	0	1
1592635372818	24884927700	1	0.8725559892187877	0.0	0	1
1592635373621	24884927712	1	0.8749710995856739	0.0	0	1
1592635363672	24884927557	1	0.8773875399812155	0.0	0	1
1592635364475	24884927569	1	0.8798372310931439	0.0	0	1
1592635365150	24884927580	1	0.8822512331028172	0.0	0	1
1592635374209	24884927722	1	0.8846683385126866	0.0	0	1
1592635366692	24884927604	1	0.887084335565343	0.0	0	1
1592635367431	24884927616	1	0.8894983375750164	0.0	0	1
1592635368106	24884927626	1	0.8919152213134433	0.0	0	1
1592635368845	24884927638	1	0.8943334350805254	0.0	0	1
1592635369584	24884927649	1	0.8967483237759691	0.0	0	1
1592635370259	24884927660	1	0.8991652075143959	0.0	0	1
1592635371143	24884927674	1	0.9004305081086306	0.0	0	1
1592635371882	24884927685	1	0.9028465051612871	0.0	0	1
1592635372621	24884927697	1	0.9052682656714506	0.0	0	1
1592635373296	24884927707	1	0.9076891394958437	0.0	0	1
1592635363347	24884927552	1	0.9101035848484023	0.0	0	1
1592635364214	24884927565	1	0.9125266753872212	0.0	0	1
1592635364889	24884927576	1	0.9149459975115164	0.0	0	1
1592635365692	24884927588	1	0.9173617728927304	0.0	0	1
1592635366367	24884927599	1	0.9197804300026977	0.0	0	1
1592635374082	24884927720	1	0.9221953186981413	0.0	0	1
1592635367845	24884927622	1	0.9246119807651256	0.0	0	1
1592635368520	24884927633	1	0.9270410564328941	0.0	0	1
1592635369259	24884927644	1	0.9294597135428616	0.0	0	1
1592635370062	24884927657	1	0.9318814740530251	0.0	0	1
1592635374146	24884927721	1	0.9330929084867133	0.0	0	1
1592635371621	24884927681	1	0.9355186590828433	0.0	0	1
1592635372296	24884927692	1	0.9379350994783849	0.0	0	1
1592635373035	24884927703	1	0.9403517615453691	0.0	0	1
1592635373774	24884927715	1	0.9427655418835998	0.0	0	1
1592635363889	24884927560	1	0.945183312307797	0.0	0	1
1592635364628	24884927572	1	0.9476046294750754	0.0	0	1
1592635365431	24884927584	1	0.9499973510262611	0.0	0	1
1592635366042	24884927594	1	0.9524195548793098	0.0	0	1
1592635366909	24884927607	1	0.9548692459912382	0.0	0	1
1592635367584	24884927618	1	0.957284578029567	0.0	0	1
1592635373955	24884927718	1	0.9597023484537641	0.0	0	1
1592635368998	24884927640	1	0.9621205622208464	0.0	0	1
1592635369737	24884927652	1	0.9645370026163881	0.0	0	1
1592635371360	24884927677	1	0.9681682025172565	0.0	0	1
1592635374019	24884927719	1	0.9705582640111314	0.0	0	1
1592635372774	24884927699	1	0.9729795811784098	0.0	0	1
1592635373513	24884927711	1	0.9754261688901421	0.0	0	1
1592635363628	24884927556	1	0.9778408359141431	0.0	0	1
1592635364367	24884927568	1	0.9802541729094887	0.0	0	1
1592635365106	24884927579	1	0.9826672882333917	0.0	0	1
1592635365845	24884927591	1	0.9850799602144095	0.0	0	1
1592635366584	24884927602	1	0.9874937405526402	0.0	0	1
1592635367259	24884927613	1	0.9899066342051006	0.0	0	1
1592635368062	24884927625	1	0.9923199712004461	0.0	0	1
1592635368737	24884927636	1	0.9947359682531027	0.0	0	1
1592635369476	24884927648	1	0.9971481968912353	0.0	0	1
1592635370215	24884927659	1	0.9995590955007125	0.0	0	1
