,access#,line_AVF_average,line_AVF_std
16355950177.0,64.0,0.19386378,0.00015101819
16355950178.0,64.0,0.19438104,0.00015028592
16355950179.0,64.0,0.19490425,0.00014904926
16355950180.0,64.0,0.19542783,0.00015022728
16355950181.0,64.0,0.19594724,0.00015044177
16355950182.0,64.0,0.19646923,0.00015088888
16355950183.0,64.0,0.19699334,0.0001509481
16355950184.0,64.0,0.19751763,0.00014943595
16355950185.0,64.0,0.198033,0.00014957052
16355950186.0,64.0,0.19855754,0.00015107983
16355950187.0,64.0,0.1990816,0.00015058892
16355950188.0,64.0,0.21503642,0.008342389
16355950189.0,64.0,0.20019886,0.00015101378
34094639309.0,64.0,0.0,0.0
16355950190.0,64.0,0.2007105,0.00014425791
16355950191.0,64.0,0.20121796,0.00014631923
34094639311.0,64.0,0.0,0.0
16355950192.0,64.0,0.20176236,0.00015470022
34094639312.0,64.0,0.0,0.0
16355950193.0,64.0,0.202279,0.0001457404
16355950194.0,64.0,0.20278428,0.00014500579
16355950195.0,64.0,0.20330992,0.00017145193
34094639315.0,64.0,0.0,0.0
16355950196.0,64.0,0.20392285,0.0001475682
16355950197.0,64.0,0.2045363,0.00021982487
34094639317.0,64.0,0.0,0.0
16355950198.0,64.0,0.2053108,0.00022378069
34094639318.0,64.0,0.0,0.0
16355950199.0,64.0,0.20597306,0.00014916867
16355950200.0,64.0,0.20658794,0.0002220405
34094639320.0,64.0,0.0,0.0
16355950201.0,64.0,0.20735285,0.00021312086
16355950202.0,64.0,0.20807931,0.00021442019
34094639290.0,55.0,0.0,0.0
16355950203.0,64.0,0.20884074,0.00022383328
34094639291.0,64.0,0.0,0.0
16355950204.0,64.0,0.20950858,0.00014839988
16355950205.0,64.0,0.21011959,0.00022041309
34094639293.0,64.0,0.0,0.0
16355950206.0,64.0,0.21089335,0.00022361889
34094639326.0,64.0,0.0,0.0
16355950207.0,64.0,0.21157148,0.00015425844
34094639327.0,64.0,0.0,0.0
16355950208.0,64.0,0.21214047,0.00017849632
16355950209.0,64.0,0.21287341,0.00022373747
34094639297.0,64.0,0.0,0.0
16355950210.0,64.0,0.21353564,0.00014908629
16355950211.0,64.0,0.21415047,0.00022211943
34094639299.0,64.0,0.0,0.0
16355950212.0,64.0,0.21492535,0.000222467
34094639300.0,64.0,0.0,0.0
16355950213.0,64.0,0.2155998,0.00014826922
16355950214.0,64.0,0.21620384,0.00021857086
34094639302.0,64.0,0.0,0.0
16355950215.0,64.0,0.21692184,0.00022168476
34094639303.0,64.0,0.0,0.0
16355950216.0,64.0,0.21759109,0.00014873254
16355950217.0,64.0,0.21813327,0.00017473767
34094639305.0,64.0,0.0,0.0
16355950218.0,64.0,0.21868919,0.00014440158
34094639306.0,64.0,0.0,0.0
16355950219.0,64.0,0.23020548,0.0108769
52584053132.0,64.0,0.0,0.0
16355950220.0,64.0,0.22001064,0.0002246132
34094639308.0,64.0,0.0,0.0
16355950221.0,64.0,0.22078443,0.00022193257
52584053133.0,64.0,0.0,0.0
16355950222.0,64.0,0.22145493,0.00014895738
34094639374.0,64.0,0.0,0.0
16355950223.0,64.0,0.2220576,0.00021639848
16355950224.0,64.0,0.22280996,0.0002200913
34094639408.0,64.0,0.0,0.0
16355950225.0,64.0,0.223481,0.00014981242
34094639377.0,64.0,0.0,0.0
16355950226.0,64.0,0.22400086,0.000152962
34094639314.0,64.0,0.0,0.0
16355950227.0,64.0,0.22460994,0.00019930302
16355950228.0,64.0,0.22527488,0.0002203537
34094639348.0,64.0,0.0,0.0
16355950229.0,64.0,0.22594815,0.00014851852
16355950230.0,64.0,0.22655468,0.00022050198
34094639350.0,64.0,0.0,0.0
16355950231.0,64.0,0.22732873,0.00022461775
34094639351.0,64.0,0.0,0.0
16355950232.0,64.0,0.22800077,0.00014935144
16355950233.0,64.0,0.22861537,0.00022097054
34094639353.0,64.0,0.0,0.0
16355950234.0,64.0,0.229279,0.00014778881
16355950235.0,64.0,0.22989371,0.00022039216
34094639323.0,64.0,0.0,0.0
16355950236.0,64.0,0.23066798,0.00022395131
34094639324.0,64.0,0.0,0.0
16355950237.0,64.0,0.23133114,0.00014919316
16355950238.0,64.0,0.2319421,0.00021676734
16355950239.0,64.0,0.2326775,0.00021053386
16355950240.0,64.0,0.23341726,0.00019228384
34094639360.0,64.0,0.0,0.0
16355950241.0,64.0,0.2340654,0.00022049334
34094639329.0,64.0,0.0,0.0
16355950242.0,64.0,0.23483928,0.00022461255
34094639330.0,64.0,0.0,0.0
16355950243.0,64.0,0.2355113,0.00014935082
16355950244.0,64.0,0.23612592,0.0002209863
34094639332.0,64.0,0.0,0.0
16355950245.0,64.0,0.23689315,0.00022288314
34094639333.0,64.0,0.0,0.0
16355950246.0,64.0,0.23756513,0.00015018586
16355950247.0,64.0,0.23823711,0.00022393049
34094639335.0,64.0,0.0,0.0
16355950248.0,64.0,0.23900625,0.00022513806
34094639336.0,64.0,0.0,0.0
34094639368.0,64.0,0.0,0.0
16355950249.0,64.0,0.23974174,0.00019074888
16355950250.0,64.0,0.25173718,0.011213007
34094639341.0,1.0,0.24047554,0.0
52584053131.0,2.0,0.0,0.0
16355950251.0,64.0,0.24110356,0.00015276349
16355950252.0,64.0,0.24172425,0.00022243115
34094639372.0,64.0,0.0,0.0
16355950253.0,64.0,0.24251029,0.00022558944
16355950254.0,64.0,0.24329747,0.00022962956
34094639406.0,64.0,0.0,0.0
16355950255.0,64.0,0.2440919,0.00023049815
34094639375.0,64.0,0.0,0.0
16355950256.0,64.0,0.24477996,0.00015595125
16355949808.0,64.0,0.0,0.0
16355950257.0,64.0,0.2454145,0.00022569182
34094639409.0,64.0,0.0,0.0
16355950258.0,64.0,0.24620543,0.00022587819
34094639378.0,64.0,0.0,0.0
16355950259.0,64.0,0.24687502,0.00015243575
16355950260.0,64.0,0.24750724,0.00022795009
34094639380.0,64.0,0.0,0.0
16355950261.0,64.0,0.24830003,0.00022886276
34094639381.0,64.0,0.0,0.0
16355950262.0,64.0,0.24899064,0.00015256704
16355950263.0,64.0,0.2496139,0.00022527168
34094639383.0,64.0,0.0,0.0
16355950264.0,64.0,0.25040627,0.00022833311
34094639384.0,64.0,0.0,0.0
16355950265.0,64.0,0.25109407,0.000154467
16355950266.0,64.0,0.25172704,0.00022738976
34094639354.0,64.0,0.0,0.0
16355950267.0,64.0,0.2524052,0.00015184897
16355950268.0,64.0,0.25303438,0.00022566559
34094639356.0,64.0,0.0,0.0
16355950269.0,64.0,0.25382861,0.0002291281
34094639357.0,64.0,0.0,0.0
16355950270.0,64.0,0.25450853,0.00015314537
16355950271.0,64.0,0.25514072,0.00022758247
34094639359.0,64.0,0.0,0.0
16355950272.0,64.0,0.255855,0.00018656965
34094639392.0,64.0,0.0,0.0
16355950273.0,64.0,0.25650594,0.000152763
16355950274.0,64.0,0.25712955,0.00022541676
34094639362.0,64.0,0.0,0.0
16355950275.0,64.0,0.2579221,0.0002283607
34094639363.0,64.0,0.0,0.0
16355950276.0,64.0,0.25860974,0.000154302
16355950277.0,64.0,0.25924283,0.00022761275
34094639365.0,64.0,0.0,0.0
16355950278.0,64.0,0.2600265,0.00022750327
34094639366.0,64.0,0.0,0.0
16355950279.0,64.0,0.26071283,0.0001525866
16355950280.0,64.0,0.26134178,0.00022529125
16355950281.0,64.0,0.26850006,0.0108608445
34094639369.0,64.0,0.0,0.0
16355950282.0,64.0,0.26301426,0.00015342425
16355950283.0,64.0,0.26364794,0.0002268391
34094639402.0,64.0,0.0,0.0
34094639371.0,64.0,0.0,0.0
16355950284.0,64.0,0.2644417,0.00022754217
34094639404.0,64.0,0.0,0.0
16355950285.0,64.0,0.2651343,0.0001564751
34094639405.0,64.0,0.0,0.0
16355950286.0,64.0,0.26576468,0.00022735797
16355949806.0,64.0,0.0,0.0
16355950287.0,64.0,0.26655602,0.00022973737
34094639407.0,64.0,0.0,0.0
16355950288.0,64.0,0.2673484,0.0002291333
16355949840.0,64.0,0.0,0.0
16355950289.0,64.0,0.26814383,0.00022859316
16355949809.0,64.0,0.0,0.0
16355950290.0,64.0,0.2689298,0.00022732858
34094639410.0,64.0,0.0,0.0
16355950291.0,64.0,0.26972392,0.0002292709
34094639411.0,64.0,0.0,0.0
16355950292.0,64.0,0.27051923,0.00023009695
34094639412.0,64.0,0.0,0.0
16355950293.0,64.0,0.27131116,0.00022960309
34094639413.0,64.0,0.0,0.0
16355950294.0,64.0,0.27210456,0.00022875212
34094639414.0,64.0,0.0,0.0
16355950295.0,64.0,0.27289993,0.00022766941
34094639415.0,64.0,0.0,0.0
16355950296.0,64.0,0.27369288,0.00022861315
34094639416.0,64.0,0.0,0.0
16355950297.0,64.0,0.27448046,0.00023039967
34094639417.0,64.0,0.0,0.0
16355950298.0,64.0,0.2752734,0.00022963989
34094639386.0,64.0,0.0,0.0
16355950299.0,64.0,0.2760658,0.00022914172
34094639387.0,64.0,0.0,0.0
16355950300.0,64.0,0.27675948,0.00015376382
16355950301.0,64.0,0.27738282,0.0002243014
34094639389.0,64.0,0.0,0.0
16355950302.0,64.0,0.27817452,0.00022912706
34094639390.0,64.0,0.0,0.0
16355950303.0,64.0,0.27896965,0.00023005372
34094639391.0,64.0,0.0,0.0
16355950304.0,64.0,0.2797613,0.00022953407
16355949824.0,64.0,0.0,0.0
16355950305.0,64.0,0.28055483,0.0002287929
34094639393.0,64.0,0.0,0.0
16355950306.0,64.0,0.2813498,0.00022754088
34094639394.0,64.0,0.0,0.0
16355950307.0,64.0,0.28214264,0.0002285124
34094639395.0,64.0,0.0,0.0
16355950308.0,64.0,0.28293008,0.00023038837
34094639396.0,64.0,0.0,0.0
16355950309.0,64.0,0.28372332,0.00022973763
34094639397.0,64.0,0.0,0.0
16355950310.0,64.0,0.2845157,0.00022913385
34094639398.0,64.0,0.0,0.0
16355950311.0,64.0,0.28531113,0.00022859394
34094639399.0,64.0,0.0,0.0
16355950312.0,64.0,0.2925321,0.010959114
34094639400.0,64.0,0.0,0.0
16355950313.0,64.0,0.2869121,0.00022330592
34094639401.0,64.0,0.0,0.0
16355950314.0,64.0,0.28768748,0.00022493237
16355950315.0,64.0,0.2884496,0.00022360658
34094639403.0,64.0,0.0,0.0
16355950316.0,64.0,0.28922224,0.00022358599
16355949836.0,64.0,0.0,0.0
16355950317.0,64.0,0.28999826,0.0002230226
16355949837.0,64.0,0.0,0.0
16355950318.0,64.0,0.29077414,0.00022286418
16355949838.0,64.0,0.0,0.0
13875226028.0,64.0,0.29154202,0.00022294298
13875226029.0,64.0,0.29231766,0.00022451437
13875226030.0,64.0,0.29309222,0.0002246502
13875226031.0,64.0,0.2938673,0.00022300992
16355949807.0,64.0,0.0,0.0
13875226032.0,64.0,0.29463565,0.00022213762
13875226033.0,64.0,0.29541093,0.00022325586
16355949841.0,64.0,0.0,0.0
13875226034.0,64.0,0.29618624,0.00022495995
16355949810.0,64.0,0.0,0.0
13875226035.0,64.0,0.29695413,0.00022469579
16355949811.0,64.0,0.0,0.0
13875226036.0,64.0,0.29772758,0.00022365566
16355949812.0,64.0,0.0,0.0
13875226037.0,64.0,0.29850358,0.00022286356
16355949813.0,64.0,0.0,0.0
13875226038.0,64.0,0.29927915,0.00022289135
16355949814.0,64.0,0.0,0.0
13875226039.0,64.0,0.30004704,0.00022291415
16355949815.0,64.0,0.0,0.0
13875226040.0,64.0,0.3008227,0.00022455979
16355949816.0,64.0,0.0,0.0
13875226041.0,64.0,0.3015973,0.00022458061
16355949817.0,64.0,0.0,0.0
13875226042.0,64.0,0.30237225,0.00022302924
16355949818.0,64.0,0.0,0.0
13875226043.0,64.0,0.30314067,0.00022216277
16355949819.0,64.0,0.0,0.0
13875226044.0,64.0,0.30391604,0.00022330771
16355949820.0,64.0,0.0,0.0
13875226045.0,64.0,0.30469143,0.00022493412
16355949821.0,64.0,0.0,0.0
13875226046.0,64.0,0.3054593,0.00022466441
16355949822.0,64.0,0.0,0.0
