	line_AVF	page
2182056914684	0.5376866	34094639291.0
888014472513	0.53840053	13875226133.0
2182056916919	0.5384571	34094639326.0
888014466191	0.539774	13875226034.0
2182056914627	0.5400667	34094639291.0
3365379403393	0.5402458	52584053178.0
888014466068	0.5410662	13875226032.0
2182056917009	0.5428036	34094639328.0
888014472500	0.543143	13875226132.0
2182056915348	0.54331845	34094639302.0
888014467872	0.54522383	13875226060.0
888014472590	0.54625493	13875226134.0
3365379403363	0.5465024	52584053177.0
2182056918152	0.5486051	34094639346.0
3365379403555	0.5500766	52584053180.0
888014467720	0.55028677	13875226058.0
888014468417	0.55083394	13875226069.0
2182056915384	0.553117	34094639302.0
2182056918224	0.5536991	34094639347.0
2182056915896	0.55373865	34094639310.0
2182056918146	0.5541356	34094639346.0
2182056917043	0.55483556	34094639328.0
2182056914875	0.5551679	34094639294.0
888014471863	0.5553814	13875226122.0
888014470421	0.556016	13875226100.0
3365379404091	0.556473	52584053188.0
2182056915960	0.5567262	34094639311.0
2182056914761	0.5571582	34094639293.0
3365379403728	0.55736613	52584053183.0
888014469460	0.5579692	13875226085.0
888014467712	0.5591602	13875226058.0
888014468564	0.5614739	13875226071.0
2182056916856	0.5641765	34094639325.0
888014472699	0.5653422	13875226135.0
888014467699	0.5659269	13875226057.0
3365379402603	0.5739023	52584053165.0
3365379402676	0.57390285	52584053166.0
888014471723	0.5740146	13875226120.0
888014472706	0.5741579	13875226136.0
3365379403579	0.5907051	52584053180.0
2182056915924	0.59132403	34094639311.0
1046780787729	0.59172815	16355949808.0
888014467848	0.5950328	13875226060.0
2182056916865	0.59521735	34094639326.0
2182056915559	0.59935945	34094639305.0
2182056914696	0.59981245	34094639292.0
3365379404424	0.6001116	52584053194.0
888014472784	0.6001921	13875226137.0
888014472837	0.60109174	13875226138.0
888014472945	0.6028226	13875226139.0
2182056916041	0.6030468	34094639313.0
888014471505	0.60523134	13875226117.0
3365379404181	0.60593647	52584053190.0
888014470949	0.60748565	13875226108.0
2182056917254	0.607695	34094639332.0
888014471312	0.6079713	13875226114.0
888014468304	0.60820436	13875226067.0
2182056916553	0.60914326	34094639321.0
3365379403900	0.6094858	52584053185.0
888014471965	0.61024535	13875226124.0
888014472977	0.61077946	13875226140.0
2182056915366	0.6108241	34094639302.0
3365379404418	0.61158097	52584053194.0
2182056917124	0.6117283	34094639330.0
888014471189	0.6138338	13875226112.0
2182056915891	0.6153002	34094639310.0
3365379404161	0.6158548	52584053190.0
2182056917252	0.6170349	34094639332.0
3365379403347	0.61721814	52584053177.0
888014469775	0.6204775	13875226090.0
2182056915350	0.62459797	34094639302.0
2182056918145	0.62566644	34094639346.0
2182056918272	0.6271971	34094639348.0
888014473056	0.6285105	13875226141.0
2182056917710	0.62942255	34094639339.0
888014473089	0.6307319	13875226142.0
888014473172	0.6323141	13875226143.0
3365379401010	0.63320345	52584053140.0
2182056914562	0.63483727	34094639290.0
2182056914535	0.63534117	34094639289.0
888014473237	0.6411549	13875226144.0
3365379404058	0.6416319	52584053188.0
888014469943	0.6476519	13875226092.0
888014467744	0.6503326	13875226058.0
3365379402576	0.65528965	52584053165.0
3365379402649	0.655308	52584053166.0
3365379401050	0.6553564	52584053141.0
1592635366357	0.6553748	24884927599.0
888014473317	0.65551984	13875226145.0
888014473359	0.6555504	13875226146.0
888014473358	0.6555707	13875226146.0
888014473357	0.65558237	13875226146.0
888014473356	0.65559846	13875226146.0
888014473355	0.6556146	13875226146.0
888014473354	0.6556307	13875226146.0
888014473353	0.6556493	13875226146.0
888014473352	0.65566546	13875226146.0
888014473351	0.6556744	13875226146.0
888014473350	0.65568334	13875226146.0
888014473349	0.65569466	13875226146.0
888014473348	0.6557036	13875226146.0
888014473347	0.65571254	13875226146.0
888014473346	0.6557227	13875226146.0
888014473345	0.6557316	13875226146.0
888014473344	0.655743	13875226146.0
1592635366271	0.6557616	24884927597.0
1592635366270	0.65577775	24884927597.0
1592635366269	0.6557966	24884927597.0
1592635366268	0.6558155	24884927597.0
1592635366267	0.6558316	24884927597.0
1592635366266	0.65585023	24884927597.0
1592635366265	0.6558688	24884927597.0
1592635366264	0.6558877	24884927597.0
1592635366263	0.6558966	24884927597.0
1592635366262	0.65590554	24884927597.0
1592635366261	0.6559145	24884927597.0
1592635366260	0.65592587	24884927597.0
1592635366259	0.65593725	24884927597.0
1592635366258	0.65594894	24884927597.0
1592635366257	0.6559579	24884927597.0
1592635366256	0.65596676	24884927597.0
1592635366255	0.65597814	24884927597.0
1592635366254	0.6559895	24884927597.0
1592635366253	0.6560012	24884927597.0
1592635366252	0.6560126	24884927597.0
1592635366251	0.65602475	24884927597.0
1592635366250	0.6560337	24884927597.0
1592635366249	0.6560451	24884927597.0
1592635366248	0.656054	24884927597.0
1592635366247	0.65606534	24884927597.0
1592635366246	0.6560743	24884927597.0
1592635366245	0.6560832	24884927597.0
1592635366244	0.6560946	24884927597.0
1592635366243	0.65610355	24884927597.0
1592635366242	0.6561125	24884927597.0
1592635366241	0.65612143	24884927597.0
1592635366240	0.65613276	24884927597.0
888014473448	0.6561568	13875226147.0
888014473447	0.6561573	13875226147.0
888014473446	0.6561748	13875226147.0
888014473445	0.65619105	13875226147.0
888014473444	0.6562073	13875226147.0
888014473443	0.6562259	13875226147.0
888014473442	0.65624446	13875226147.0
888014473441	0.65626067	13875226147.0
888014473440	0.65626967	13875226147.0
888014473439	0.65627867	13875226147.0
888014473438	0.65629035	13875226147.0
888014473437	0.65629935	13875226147.0
888014473436	0.65630835	13875226147.0
888014473435	0.65632004	13875226147.0
888014473434	0.6563317	13875226147.0
888014473433	0.6563408	13875226147.0
888014473432	0.65634984	13875226147.0
888014473431	0.65636003	13875226147.0
888014473430	0.6563691	13875226147.0
888014473429	0.65637815	13875226147.0
888014473428	0.6563872	13875226147.0
888014473427	0.6563986	13875226147.0
888014473426	0.65640765	13875226147.0
888014473425	0.6564168	13875226147.0
888014473424	0.65642715	13875226147.0
888014473423	0.6564385	13875226147.0
888014473422	0.6564476	13875226147.0
888014473421	0.656459	13875226147.0
888014473420	0.65646803	13875226147.0
888014473419	0.6564794	13875226147.0
888014473418	0.6564885	13875226147.0
888014473417	0.65649754	13875226147.0
888014473416	0.65650743	13875226147.0
888014473415	0.6565165	13875226147.0
888014473414	0.65652555	13875226147.0
888014473413	0.65653694	13875226147.0
888014473412	0.65654606	13875226147.0
888014473411	0.6565574	13875226147.0
888014473410	0.6565665	13875226147.0
888014473409	0.65657663	13875226147.0
888014473408	0.6565857	13875226147.0
888014473535	0.6566026	13875226148.0
888014473534	0.656614	13875226148.0
888014473533	0.65662307	13875226148.0
888014473532	0.6566322	13875226148.0
888014473531	0.65664357	13875226148.0
888014473530	0.65665495	13875226148.0
888014473529	0.65666455	13875226148.0
888014473528	0.65667623	13875226148.0
888014473527	0.6566879	13875226148.0
888014473526	0.6566993	13875226148.0
888014473525	0.6567083	13875226148.0
888014473524	0.6567173	13875226148.0
888014473523	0.656729	13875226148.0
888014473522	0.6567406	13875226148.0
888014473560	0.6567574	13875226149.0
888014473559	0.65676636	13875226149.0
888014473558	0.65677774	13875226149.0
888014473557	0.6567866	13875226149.0
888014473556	0.65679556	13875226149.0
888014473555	0.65680695	13875226149.0
888014473554	0.6568159	13875226149.0
888014473553	0.6568273	13875226149.0
888014473552	0.6568369	13875226149.0
888014473551	0.65684587	13875226149.0
888014473550	0.6568548	13875226149.0
888014473549	0.6568637	13875226149.0
888014473548	0.65687263	13875226149.0
888014473547	0.6568816	13875226149.0
888014473546	0.6568905	13875226149.0
888014473545	0.65690196	13875226149.0
888014473544	0.6569109	13875226149.0
888014473543	0.65691984	13875226149.0
888014473542	0.6569287	13875226149.0
888014473541	0.6569401	13875226149.0
888014473540	0.65694904	13875226149.0
888014473539	0.656958	13875226149.0
888014473538	0.65696937	13875226149.0
888014473537	0.6569783	13875226149.0
888014473536	0.6569897	13875226149.0
888014473663	0.65700644	13875226150.0
888014473662	0.6570178	13875226150.0
888014473661	0.65702677	13875226150.0
888014473660	0.6570357	13875226150.0
888014473659	0.65704465	13875226150.0
888014473658	0.6570565	13875226150.0
888014473657	0.6570679	13875226150.0
888014473656	0.6570796	13875226150.0
888014473655	0.65708846	13875226150.0
888014473654	0.65709984	13875226150.0
888014473653	0.6571088	13875226150.0
888014473652	0.6571177	13875226150.0
888014473651	0.6571277	13875226150.0
888014473650	0.6571366	13875226150.0
888014473649	0.6571455	13875226150.0
888014473648	0.65715444	13875226150.0
888014473647	0.6571634	13875226150.0
888014473646	0.6571723	13875226150.0
888014473645	0.6571837	13875226150.0
888014473644	0.6571939	13875226150.0
888014473643	0.65720284	13875226150.0
888014473642	0.6572118	13875226150.0
888014473641	0.65722317	13875226150.0
888014473640	0.6572321	13875226150.0
888014473639	0.65724105	13875226150.0
888014473638	0.6572499	13875226150.0
888014473637	0.6572613	13875226150.0
888014473636	0.65727097	13875226150.0
888014473635	0.65728235	13875226150.0
888014473683	0.6573016	13875226151.0
888014473682	0.6573132	13875226151.0
888014473681	0.65732217	13875226151.0
888014473680	0.6573311	13875226151.0
888014473679	0.6573425	13875226151.0
888014473678	0.6573525	13875226151.0
888014473677	0.6573639	13875226151.0
888014473676	0.65737283	13875226151.0
888014473675	0.6573842	13875226151.0
888014473674	0.6573931	13875226151.0
888014473673	0.65740204	13875226151.0
888014473672	0.6574134	13875226151.0
888014473671	0.657425	13875226151.0
888014473670	0.6574366	13875226151.0
888014473669	0.657448	13875226151.0
888014473668	0.6574597	13875226151.0
888014473667	0.6574686	13875226151.0
888014473666	0.65747756	13875226151.0
888014473665	0.6574889	13875226151.0
888014473664	0.6574978	13875226151.0
888014473791	0.6575156	13875226152.0
888014473790	0.65752447	13875226152.0
888014473789	0.6575334	13875226152.0
888014473788	0.6575448	13875226152.0
888014473787	0.6575562	13875226152.0
888014473786	0.6575651	13875226152.0
888014473785	0.6575768	13875226152.0
888014473784	0.657587	13875226152.0
888014473783	0.6575987	13875226152.0
888014473782	0.65761036	13875226152.0
888014473781	0.65762174	13875226152.0
888014473780	0.65763336	13875226152.0
888014473779	0.6576423	13875226152.0
888014473778	0.6576537	13875226152.0
888014473777	0.65766263	13875226152.0
888014473776	0.6576741	13875226152.0
888014473775	0.65768546	13875226152.0
888014473774	0.65769714	13875226152.0
888014473773	0.657706	13875226152.0
888014473772	0.65771496	13875226152.0
888014473771	0.6577239	13875226152.0
888014473770	0.65773284	13875226152.0
888014473769	0.6577442	13875226152.0
888014473768	0.6577556	13875226152.0
888014473767	0.65776455	13875226152.0
888014473766	0.6577762	13875226152.0
888014473765	0.65778786	13875226152.0
888014473764	0.6577968	13875226152.0
888014473763	0.65780574	13875226152.0
888014473762	0.6578171	13875226152.0
888014473761	0.6578268	13875226152.0
888014473760	0.65783566	13875226152.0
888014467115	0.6578525	13875226048.0
888014467114	0.6578686	13875226048.0
888014467113	0.6578847	13875226048.0
888014467112	0.6579033	13875226048.0
888014467111	0.65791947	13875226048.0
888014467110	0.6579365	13875226048.0
888014467109	0.6579551	13875226048.0
888014467108	0.6579712	13875226048.0
888014467107	0.65798014	13875226048.0
888014467106	0.6579891	13875226048.0
888014467105	0.65800047	13875226048.0
888014467104	0.65801185	13875226048.0
888014467103	0.6580236	13875226048.0
888014467102	0.65803254	13875226048.0
888014467101	0.6580439	13875226048.0
888014467100	0.6580528	13875226048.0
888014467099	0.6580642	13875226048.0
888014467098	0.6580731	13875226048.0
888014467097	0.65808207	13875226048.0
888014467096	0.658091	13875226048.0
888014467095	0.65810066	13875226048.0
888014467094	0.65810955	13875226048.0
888014467093	0.65812093	13875226048.0
888014467092	0.6581323	13875226048.0
888014467091	0.658144	13875226048.0
888014467090	0.6581554	13875226048.0
1592635365135	0.6581749	24884927580.0
1592635365134	0.6581921	24884927580.0
1592635365133	0.6582107	24884927580.0
1592635365132	0.6582293	24884927580.0
1592635365131	0.6582454	24884927580.0
1592635365130	0.6582643	24884927580.0
1592635365129	0.6582831	24884927580.0
1592635365128	0.65829927	24884927580.0
1592635365127	0.65830916	24884927580.0
1592635365126	0.65831804	24884927580.0
1592635365125	0.658327	24884927580.0
1592635365124	0.6583359	24884927580.0
1592635365123	0.65834486	24884927580.0
1592635365122	0.6583538	24884927580.0
1592635365121	0.6583652	24884927580.0
1592635365120	0.65837413	24884927580.0
888014473055	0.6583941	13875226141.0
888014473054	0.6584127	13875226141.0
888014473053	0.6584313	13875226141.0
888014473052	0.6584475	13875226141.0
888014473051	0.65846634	13875226141.0
1592635365170	0.6584753	24884927580.0
3365379402605	0.6584992	52584053165.0
1592635364030	0.658516	24884927562.0
888014473820	0.65858793	13875226153.0
2182056916201	0.67035395	34094639315.0
888014468937	0.67057353	13875226077.0
3365379403922	0.6733963	52584053186.0
888014473057	0.67888117	13875226141.0
2182056916168	0.6801354	34094639315.0
2182056915876	0.6810434	34094639310.0
888014473865	0.6821079	13875226154.0
888014466005	0.6838098	13875226031.0
2182056914769	0.6890327	34094639293.0
2182056916246	0.68907315	34094639316.0
888014468750	0.6936599	13875226074.0
3365379403875	0.6956082	52584053185.0
3365379403419	0.6956845	52584053178.0
888014465940	0.69677526	13875226030.0
888014471927	0.69747955	13875226123.0
888014473925	0.6984937	13875226155.0
3365379404489	0.69933665	52584053195.0
888014468993	0.701139	13875226078.0
2182056917018	0.70457816	34094639328.0
2182056916888	0.704786	34094639326.0
2182056917144	0.7092126	34094639330.0
888014473857	0.7110438	13875226154.0
888014469078	0.7128114	13875226079.0
2182056918592	0.7146198	34094639353.0
888014472976	0.71544033	13875226140.0
888014466189	0.71806276	13875226034.0
888014466221	0.7185253	13875226034.0
2182056914867	0.71913207	34094639294.0
888014473985	0.7197992	13875226156.0
2182056916501	0.7208362	34094639320.0
2182056915921	0.72325784	34094639311.0
888014466285	0.72412854	13875226035.0
2182056916800	0.7279024	34094639325.0
2182056917588	0.7283237	34094639337.0
3365379404531	0.7339632	52584053195.0
1592635366974	0.7388988	24884927608.0
888014473058	0.7389183	13875226141.0
3365379402612	0.73979014	52584053165.0
3365379402630	0.7398069	52584053166.0
888014474084	0.73990566	13875226157.0
3365379404066	0.74851793	52584053188.0
888014468801	0.75368774	13875226075.0
3365379403867	0.7538274	52584053185.0
3365379404050	0.75595504	52584053188.0
888014469121	0.7559844	13875226080.0
3365379403970	0.75854754	52584053187.0
3365379400540	0.76100475	52584053133.0
888014473684	0.76101565	13875226151.0
888014470153	0.7628958	13875226096.0
2182056916658	0.76447	34094639322.0
888014470593	0.7670639	13875226103.0
2182056914676	0.76738906	34094639291.0
888014467984	0.77042806	13875226062.0
888014470085	0.7711389	13875226095.0
2182056916430	0.7720528	34094639319.0
3365379404212	0.7738089	52584053190.0
888014468553	0.77755094	13875226071.0
3365379403735	0.777761	52584053183.0
3365379403643	0.7794112	52584053181.0
888014468782	0.7811473	13875226074.0
2182056915185	0.7832935	34094639299.0
2182056917795	0.78408384	34094639340.0
3365379404148	0.78458	52584053189.0
888014474128	0.78492415	13875226158.0
2182056917987	0.78782004	34094639343.0
2182056914907	0.7890306	34094639295.0
888014471185	0.79003155	13875226112.0
888014472641	0.7903142	13875226135.0
2182056915841	0.793905	34094639310.0
888014470597	0.7942092	13875226103.0
2182056917593	0.79613996	34094639337.0
888014473233	0.7966356	13875226144.0
888014470165	0.79752856	13875226096.0
888014470469	0.8003793	13875226101.0
888014473687	0.8046694	13875226151.0
3365379400542	0.80468893	52584053133.0
1592635364024	0.80550945	24884927562.0
888014474198	0.8055842	13875226159.0
888014474240	0.8144015	13875226160.0
2182056916113	0.814785	34094639314.0
2182056916234	0.816138	34094639316.0
2182056916166	0.818385	34094639315.0
2182056918186	0.81877	34094639346.0
2182056915187	0.8236848	34094639299.0
2182056916033	0.8271731	34094639313.0
888014474241	0.83134216	13875226160.0
888014474313	0.83134586	13875226161.0
888014467528	0.8316804	13875226055.0
888014472949	0.83577377	13875226139.0
3365379404156	0.838177	52584053189.0
2182056916904	0.83904815	34094639326.0
888014472342	0.8392483	13875226130.0
3365379404353	0.8397769	52584053193.0
888014470273	0.84004354	13875226098.0
2182056914899	0.8400904	34094639295.0
888014468433	0.8402894	13875226069.0
2182056914881	0.84041655	34094639295.0
888014469073	0.8417659	13875226079.0
2182056915938	0.84350944	34094639311.0
888014474390	0.84415424	13875226162.0
888014465861	0.84590244	13875226029.0
2182056915189	0.8501155	34094639299.0
888014470033	0.85564536	13875226094.0
2182056917016	0.8572236	34094639328.0
2182056916886	0.8575777	34094639326.0
2182056915133	0.8581166	34094639298.0
2182056915905	0.8589509	34094639311.0
888014474437	0.8622064	13875226163.0
2182056916657	0.8627288	34094639322.0
888014473984	0.8660368	13875226156.0
888014470161	0.8684806	13875226096.0
2182056917824	0.8687573	34094639341.0
888014474513	0.86896926	13875226164.0
888014470104	0.86999387	13875226095.0
888014470168	0.87076885	13875226096.0
888014472792	0.8709389	13875226137.0
888014467656	0.8771028	13875226057.0
888014474247	0.8815908	13875226160.0
1592635366091	0.88161033	24884927595.0
888014474573	0.8824775	13875226165.0
3365379404456	0.8859287	52584053194.0
888014467754	0.8874075	13875226058.0
2182056918185	0.88766676	34094639346.0
888014467721	0.8880008	13875226058.0
888014465865	0.889069	13875226029.0
888014474314	0.8893117	13875226161.0
2182056914730	0.8968156	34094639292.0
2182056914688	0.90093493	34094639292.0
2182056918182	0.9015026	34094639346.0
888014465958	0.90193415	13875226030.0
2182056916160	0.90414697	34094639315.0
2182056918153	0.9042202	34094639346.0
2182056914777	0.90541303	34094639293.0
3365379403619	0.90579385	52584053181.0
2182056915970	0.9061391	34094639312.0
1046780787714	0.90648574	16355949808.0
2182056918409	0.9065967	34094639350.0
2182056914851	0.90772927	34094639294.0
2182056915458	0.90843254	34094639304.0
2182056916992	0.9102481	34094639328.0
2182056915491	0.9112266	34094639304.0
888014469190	0.91187465	13875226081.0
888014474653	0.91191655	13875226166.0
2182056917357	0.91208076	34094639333.0
3365379403627	0.9131862	52584053181.0
2182056914507	0.9138785	34094639289.0
2182056917811	0.9148157	34094639340.0
2182056918169	0.9179207	34094639346.0
888014467737	0.919188	13875226058.0
2182056914694	0.91994125	34094639292.0
3365379404220	0.92203975	52584053190.0
888014466222	0.9223315	13875226034.0
2182056915985	0.9224782	34094639312.0
2182056916181	0.9298416	34094639315.0
2182056918273	0.9326801	34094639348.0
2182056916928	0.93410957	34094639327.0
888014474708	0.938105	13875226167.0
2182056917230	0.93940574	34094639331.0
2182056917141	0.9405214	34094639330.0
2182056916949	0.9414661	34094639327.0
888014474753	0.9429165	13875226168.0
2182056916545	0.9433129	34094639321.0
888014466286	0.946904	13875226035.0
888014474318	0.9519989	13875226161.0
3365379402589	0.9527988	52584053165.0
1592635364015	0.9528156	24884927562.0
3365379402531	0.95284283	52584053164.0
3365379402532	0.9528434	52584053164.0
3365379402533	0.9528525	52584053164.0
3365379402534	0.95286006	52584053164.0
3365379402662	0.95286375	52584053166.0
3365379402535	0.9528889	52584053164.0
3365379402536	0.95288944	52584053164.0
3365379402811	0.9529137	52584053168.0
888014474875	0.95296025	13875226169.0
888014472645	0.96528643	13875226135.0
1592635366961	0.9681212	24884927608.0
888014474890	0.9681296	13875226170.0
2182056916147	0.97549695	34094639314.0
2182056914565	0.9796167	34094639290.0
1046780787717	0.982738	16355949808.0
3365379403964	0.98355854	52584053186.0
2182056917574	0.98375565	34094639337.0
888014470337	0.9839434	13875226099.0
1046780787764	0.9846917	16355949808.0
2182056914954	0.9876612	34094639296.0
888014474995	0.98831195	13875226171.0
888014467511	0.9891268	13875226054.0
2182056918066	0.98983306	34094639344.0
888014467718	0.99294966	13875226058.0
2182056917830	0.99534	34094639341.0
888014470967	0.9966371	13875226108.0
2182056916733	0.9987066	34094639323.0
888014470269	0.9996965	13875226097.0
